ID,大学ID,大学名（日本語）,学群ID,学科名（中文）,学科名（日本語）,学科名（英語）,学群（中文）,学群（日本語）,全英語授課,個人申請定員,聯合分發定員,TOCFL要件,面接あり,出願書類数,学科サイト（中文）,学科紹介（中文）,翻訳状態
30112,01,国立台湾大学,5,昆蟲學系,昆虫学系,Department of Entomology,生命科學學群,生命科学系,,0,3,,,0,https://entomol.ntu.edu.tw/Default.html,臺大昆蟲學系以昆蟲為教學、研究標的，內涵包括昆蟲分類、生物多樣性、生態、農業與環境蟲害防治及生物科技。本系具優質軟硬體設備，畢業生在基礎研究或專業應用皆具高度競爭⼒。因本系必修課程須透過顯微鏡來觀察昆蟲之形態與組織，需具有相對應之視覺能力；又因野外實習課程，如：步入森林、溪谷等地形，需具有良好體能、移動能⼒；請報名時斟酌自身狀況。本系學士班必修課程大多以中文授課，需具備中文聽說讀寫能力、英文檢定C,ai_draft
30113,01,国立台湾大学,6,森林環境暨資源學系,森林環境暨資源学系,School of Forestry and Resource Conservation,生物資源學群,生物資源学系（農林水産）,,0,4,,,0,http://www.fo.ntu.edu.tw/,必修課程需至野外實習，選填本系時宜慎重考慮。森林為臺灣非常重要的自然資源，臺灣陸地約有60%為森林所覆蓋，森林的專業知識和技能的研究與訓練，對於臺灣自然資源的經營非常重要。本系基於此基礎，提供森林及自然資源有關的科學訓練。,ai_draft
30114,01,国立台湾大学,6,獸醫學系,獣医学系,School of Veterinary Medicine,生物資源學群,生物資源学系（農林水産）,,0,5,,,0,https://www.vm.ntu.edu.tw/,修業年限五年。動物診療實習課程需有良好的辨色能力以及四肢靈活度和體能，選填本系時宜考量自身狀況。,ai_draft
30115,01,国立台湾大学,6,農業經濟學系,農業経済学系,Department of Agricultural Economics,生物資源學群,生物資源学系（農林水産）,,0,5,,,0,https://www.agec.ntu.edu.tw/,"本系是以經濟學為核心的應用科學，應用的對象主要為農業及其上下游相關產業，同時，農業及相關產業與大自然環境的互動、與政府整體政策研擬的走向，均是本系學生未來可發展的方向。並與美、法、日等國大學農業經濟相關系所有眾多的國際交流機會。
本系部份課程需實際操作，如有四肢嚴重障礙不良於行者，選填時宜慎重考慮。",ai_draft
30116,01,国立台湾大学,6,園藝暨景觀學系,園芸暨景観学系,Department of Horticulture and Landscape Architecture,生物資源學群,生物資源学系（農林水産）,,0,5,,,0,http://www.hort.ntu.edu.tw/,本系必修課程：果樹學、蔬菜學、花卉學、加工學、造園學等之學習需具有相當之視覺功能及辨別顏色能力。各課程實習須於田間實作，需具有良好之體能、移動能力。,ai_draft
30117,01,国立台湾大学,6,動物科學技術學系,動物科学技術学系,Department of Animal Science and Technology,生物資源學群,生物資源学系（農林水産）,,0,4,,,0,http://www.ansc.ntu.edu.tw/,"本系為一兼具教學、研究、及推廣等功能之 園區。設大學部及碩、博士班，培養具動物科學 專長之人才。配合國際趨勢及社會發展，本系訂 定教育目標為培育具備經濟、實驗及伴侶動物飼 養管理能力、熱衷應用科學研究、符合環境及產 業需求、兼顧動物與人類福祉之人才。逐年逐步 修正課程規劃方向為固守基礎課程，以「乳牛、 豬、家禽、伴侶動物、實驗動物」為課程主軸， 基礎與應用科學課程為輔助。
本系有多門化學實驗課程",ai_draft
30118,01,国立台湾大学,4,公共衛生學系,公共衛生学系,Department of Public Health,醫藥衛生學群,医療衛生学系,,0,3,,,0,http://dph.ntu.edu.tw,公共衛生（public health），是一門以社會集體力量，致力於促進大眾健康的學科，而健康的內涵不僅止於預防疾病或延長壽命，更要積極促進身心理與社會層面的健康福祉，並降低健康不平等。舉凡疾病防治、環境衛生、職業安全健康、食品及藥物安全、健康照顧制度、社區健康促進等等，無不屬於公共衛生基礎建設的範圍。在現代國家，健康被視為是基本人權的一環，而公共衛生基礎建設的發展與人民健康平權狀況，也反應社會的,ai_draft
30119,01,国立台湾大学,5,生命科學系,生命科学系,Department of Life Science,生命科學學群,生命科学系,,0,4,,,0,https://homepage.ntu.edu.tw/~deptlifesci/,本系著重基礎生物科學的研究與教學，均衡發展現代生物學各重要領域，如分子細胞與發育生物學、微生物與免疫學、神經生物學、植物科學、系統生物學、遺傳與基因體學、演化生物學與生態學等。目標為培養一流生物科學研究與生技產業人才。必修課程包含生物樣本影像判讀，需具備彩色影像判讀能力。畢業生適合在生命科學、醫學及農學等領域從事基礎科學研究與教學，或進入生物技術相關產業發展，亦可以報考公職考試，進入國家公園、博物,ai_draft
30120,01,国立台湾大学,5,生化科技學系,生化科技学系,Department of Biochemical Science and Technology,生命科學學群,生命科学系,,0,3,,,0,https://bst.ntu.edu.tw/Default.html,"本系教學因應臺灣目前及未來的生化科技發展，培育基礎及高級生命科學研發人才。

課程規劃有分子生物學：4學分、生物技術核心實驗：4學分、專題討論一：1學分、專題討論二：1學分...等等。

畢業生未來發展：
1. 產業界：應用生化科技於生物醫農相關產業研發、製程、品管等。
2. 學術界：生物化學、微生物學、營養生化學之教學與學術研究。
3. 其它：生化科技相關政策規劃管理、專利法律、投",ai_draft
10401,04,国立暨南国際大学,9,中國語文學系,中国語文学系,Department of Chinese Language and Literature,文史哲學群,文学・歴史・哲学系,,14,6,,,8,http://www.cll.ncnu.edu.tw/,本系具有學士、碩士及博士班完整的教學與研究體系。教師科研計畫通過率在全臺中文系名列前茅，可指導學生爭取大專生研究計畫；課程與一般中文系不同，符應學生個別志趣及未來人文趨勢，設定理論、創作和實務導向，協助同學以「畢業製作」完成個人代表作。本系提供工讀機會及獎助學金申請，亦鼓勵學生跨領域選課，配合「雙主修」、「輔系」、「教育學程」等，使學生未來就業具優勢。,ai_draft
10402,04,国立暨南国際大学,8,外國語文學系,外国語文学系,Department of Foreign Languages and Literature,外語學群,外国語学系,,8,10,,,7,https://dfll.ncnu.edu.tw/,本系提供外國文學、語言學及應用英語三大領域課程，鼓勵學生建立雙專長，並可直攻碩士學位或取得英國雙聯學位。語言訓練課程皆採小班教學，並提供豐厚的獎助學金與出國交換機會。本系旨在培養具深厚人文素養及跨文化溝通能力的外語人才。,ai_draft
10403,04,国立暨南国際大学,14,社會政策與社會工作學系,社会政策と社会工作学系,Department of Social Policy and Social Work,社會與心理學群,社会学・心理学系,,8,7,,,8,http://www.spsw.ncnu.edu.tw/,旨在統合社會工作與社會政策領域相關實務知能與理論分析之教育培訓，以培育社會福利與社會工作人才。,ai_draft
10404,04,国立暨南国際大学,11,公共行政與政策學系,公共行政と政策学系,Department of Public Policy and Administration,法政學群,法学・政治学系,,8,10,,,7,http://www.dppa.ncnu.edu.tw/,本系旨在培養公共事務管理與政治經濟分析能力，並在結合理論、實務與問題前題下，培育參與公部門各類社會活動人材所應具備的基礎應對能力與就職力，奠定行政專才基本認知與日後實踐發展之能力。,ai_draft
10405,04,国立暨南国際大学,9,歷史學系,歴史学系,Department of History,文史哲學群,文学・歴史・哲学系,,8,6,,,2,https://cnhis.ncnu.edu.tw/,"本系著重東西文明互動下，社會經濟與文化的變遷。據此規劃中國社會文化史、臺灣社會文化史、海外華人史、中國經濟史、中國海洋發展史及世界文明史等六大領域。
1.網址：https://cnhis.ncnu.edu.tw/。2.聯絡電話：(049)2910960分機2673廖小姐；e-mail：cnhis@ncnu.edu.tw。",ai_draft
10406,04,国立暨南国際大学,10,國際文教與比較教育學系,国際文教と比較教育学系,Department of International and Comparative Education,教育學群,教育学系,,8,10,,,7,https://www.ced.ncnu.edu.tw/,本系旨在培育國際文教人才、課程著重外語學習(英、法、德、西、日)、國際文化與教育政策、跨文化溝通。,ai_draft
10407,04,国立暨南国際大学,10,教育政策與行政學系,教育政策と行政学系,Department of Educational Policy and Administration,教育學群,教育学系,,3,10,,,6,https://www.epa.ncnu.edu.tw/,旨在結合教育政策與行政領域專業理論與實務方面之系統化培育課程，培養具有行政專業素養、創新能力和卓越行政能力之教育管理及領導人才。,ai_draft
10408,04,国立暨南国際大学,13,經濟學系,経済学系,Department of Economics,財經學群,金融経済学系,,7,15,,,7,https://www.econ.ncnu.edu.tw/,本系課程規劃涵蓋理論研究、產業實務及政策導向三個次領域。其中，理論研究強化繼續升學的基礎；產業實務透過就業實習，培養就業競爭力；政策導向深化公職與企業所需之經濟專業能力。,ai_draft
10409,04,国立暨南国際大学,12,國際企業學系,国際企業学系,Department of International Business Studies,管理學群,経営管理学系,,20,18,,,7,https://www.ibs.ncnu.edu.tw/,本系為創校即成立之系所之一，課程分為國際企業經營與策略、國際行銷與創新、國際金融與財務三大次領域專業課程。並重視企業實習、海外交流，與第二外語訓練，部分課程採全英語授課。以培養具有獨立思考與國際移動力之國際企業人才為目標。 本系網址：http://www.ibs.ncnu.edu.tw,ai_draft
10410,04,国立暨南国際大学,1,資訊管理學系,資訊管理学系,Department of Information Management,資訊學群,情報学系,,8,18,,,7,https://www.im.ncnu.edu.tw/,教學研究以資訊技術為核心，並強調運用相關理論與模式，以輔助組織之運作與管理決策。,ai_draft
10411,04,国立暨南国際大学,13,財務金融學系,財務金融学系,Department of Banking and Finance,財經學群,金融経済学系,,12,13,,,7,https://www.finance.ncnu.edu.tw/,本系培育具備有人本關懷、國際觀、財金市場就業競爭力、獨立思考與創造力等四項特質的國際化財務金融專業人才。本系專任師資陣容堅強，經常獲得學術研究獎勵。課程設計涵蓋基礎課程與分析工具、保險及不動產、證券及衍生市場與公司理財及會計等次領域。,ai_draft
